Sprite,Name,Type 1,Type 2,Ability 1,Ability 2,Ability 3,HP,Attack,Defense,Special Attack,Special Defense,Speed
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,Malamar,Dark,Psychic,Contrary,Suction-cups,Infiltrator,86,92,88,68,75,73
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,Binacle,Rock,Water,Tough-claws,Sniper,Pickpocket,42,52,67,39,56,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,Barbaracle,Rock,Water,Tough-claws,Sniper,Pickpocket,72,105,115,54,86,68
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,Skrelp,Poison,Water,Poison-point,Poison-touch,Adaptability,50,60,60,60,60,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,Dragalge,Poison,Dragon,Poison-point,Poison-touch,Adaptability,65,75,90,97,123,44
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,Clauncher,Water,None,Mega-launcher,None,None,50,53,62,58,63,44
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,Clawitzer,Water,None,Mega-launcher,None,None,71,73,88,120,89,59
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,Helioptile,Electric,Normal,Dry-skin,Sand-veil,Solar-power,44,38,33,61,43,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,Heliolisk,Electric,Normal,Dry-skin,Sand-veil,Solar-power,62,55,52,109,94,109
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,Tyrunt,Rock,Dragon,Strong-jaw,Sturdy,None,58,89,77,45,45,48
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,Tyrantrum,Rock,Dragon,Strong-jaw,Rock-head,None,82,121,119,69,59,71
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,Amaura,Rock,Ice,Refrigerate,Snow-warning,None,77,59,50,67,63,46
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,Aurorus,Rock,Ice,Refrigerate,Snow-warning,None,123,77,72,99,92,58
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,Sylveon,Fairy,None,Cute-charm,Pixilate,None,95,65,65,110,130,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,Hawlucha,Fighting,Flying,Limber,Unburden,Mold-breaker,78,92,75,74,63,118
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,Dedenne,Electric,Fairy,Cheek-pouch,Pickup,Plus,67,58,57,81,67,101
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,Carbink,Rock,Fairy,Clear-body,Sturdy,None,50,50,150,50,150,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,Goomy,Dragon,None,Sap-sipper,Hydration,Gooey,45,50,35,55,75,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,Sliggoo,Dragon,None,Sap-sipper,Hydration,Gooey,68,75,53,83,113,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,Goodra,Dragon,None,Sap-sipper,Hydration,Gooey,90,100,70,110,150,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,Klefki,Steel,Fairy,Prankster,Magician,None,57,80,91,80,87,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,Phantump,Ghost,Grass,Natural-cure,Frisk,Harvest,43,70,48,50,60,38
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,Trevenant,Ghost,Grass,Natural-cure,Frisk,Harvest,85,110,76,65,82,56
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,Pumpkaboo-average,Ghost,Grass,Pickup,Frisk,Insomnia,49,66,70,44,55,51
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,Gourgeist-average,Ghost,Grass,Pickup,Frisk,Insomnia,65,90,122,58,75,84
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,Bergmite,Ice,None,Own-tempo,Ice-body,Sturdy,55,69,85,32,35,28
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,Avalugg,Ice,None,Own-tempo,Ice-body,Sturdy,95,117,184,44,46,28
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,Noibat,Flying,Dragon,Frisk,Infiltrator,Telepathy,40,30,35,45,40,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,Noivern,Flying,Dragon,Frisk,Infiltrator,Telepathy,85,70,80,97,80,123
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,Xerneas,Fairy,None,Fairy-aura,None,None,126,131,95,131,98,99
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,Yveltal,Dark,Flying,Dark-aura,None,None,126,131,95,131,98,99
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,Zygarde,Dragon,Ground,Aura-break,None,None,108,100,121,81,95,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,Diancie,Rock,Fairy,Clear-body,None,None,50,100,150,100,150,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,Hoopa,Psychic,Ghost,Magician,None,None,80,110,60,150,130,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,Volcanion,Fire,Water,Water-absorb,None,None,80,110,120,130,90,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,Rowlet,Grass,Flying,Overgrow,Long-reach,None,68,55,55,50,50,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,Dartrix,Grass,Flying,Overgrow,Long-reach,None,78,75,75,70,70,52
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,Decidueye,Grass,Ghost,Overgrow,Long-reach,None,78,107,75,100,100,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,Litten,Fire,None,Blaze,Intimidate,None,45,65,40,60,40,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,Torracat,Fire,None,Blaze,Intimidate,None,65,85,50,80,50,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,Incineroar,Fire,Dark,Blaze,Intimidate,None,95,115,90,80,90,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,Popplio,Water,None,Torrent,Liquid-voice,None,50,54,54,66,56,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,Brionne,Water,None,Torrent,Liquid-voice,None,60,69,69,91,81,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,Primarina,Water,Fairy,Torrent,Liquid-voice,None,80,74,74,126,116,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,Pikipek,Normal,Flying,Keen-eye,Skill-link,Pickup,35,75,30,30,30,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,Trumbeak,Normal,Flying,Keen-eye,Skill-link,Pickup,55,85,50,40,50,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,Toucannon,Normal,Flying,Keen-eye,Skill-link,Sheer-force,80,120,75,75,75,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,Yungoos,Normal,None,Stakeout,Strong-jaw,Adaptability,48,70,30,30,30,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,Gumshoos,Normal,None,Stakeout,Strong-jaw,Adaptability,88,110,60,55,60,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,Grubbin,Bug,None,Swarm,None,None,47,62,45,55,45,46
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,Charjabug,Bug,Electric,Battery,None,None,57,82,95,55,75,36
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,Vikavolt,Bug,Electric,Levitate,None,None,77,70,90,145,75,43
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,Crabrawler,Fighting,None,Hyper-cutter,Iron-fist,Anger-point,47,82,57,42,47,63
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,Crabominable,Fighting,Ice,Hyper-cutter,Iron-fist,Anger-point,97,132,77,62,67,43
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,Oricorio-baile,Fire,Flying,Dancer,None,None,75,70,70,98,70,93
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,Cutiefly,Bug,Fairy,Honey-gather,Shield-dust,Sweet-veil,40,45,40,55,40,84
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,Ribombee,Bug,Fairy,Honey-gather,Shield-dust,Sweet-veil,60,55,60,95,70,124
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,Rockruff,Rock,None,Keen-eye,Vital-spirit,Steadfast,45,65,40,30,40,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,Lycanroc-midday,Rock,None,Keen-eye,Sand-rush,Steadfast,75,115,65,55,65,112
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,Wishiwashi-solo,Water,None,Schooling,None,None,45,20,20,25,25,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,Mareanie,Poison,Water,Merciless,Limber,Regenerator,50,53,62,43,52,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,Toxapex,Poison,Water,Merciless,Limber,Regenerator,50,63,152,53,142,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,Mudbray,Ground,None,Own-tempo,Stamina,Inner-focus,70,100,70,45,55,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,Mudsdale,Ground,None,Own-tempo,Stamina,Inner-focus,100,125,100,55,85,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,Dewpider,Water,Bug,Water-bubble,Water-absorb,None,38,40,52,40,72,27
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,Araquanid,Water,Bug,Water-bubble,Water-absorb,None,68,70,92,50,132,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,Fomantis,Grass,None,Leaf-guard,Contrary,None,40,55,35,50,35,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,Lurantis,Grass,None,Leaf-guard,Contrary,None,70,105,90,80,90,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,Morelull,Grass,Fairy,Illuminate,Effect-spore,Rain-dish,40,35,55,65,75,15
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,Shiinotic,Grass,Fairy,Illuminate,Effect-spore,Rain-dish,60,45,80,90,100,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,Salandit,Poison,Fire,Corrosion,Oblivious,None,48,44,40,71,40,77
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,Salazzle,Poison,Fire,Corrosion,Oblivious,None,68,64,60,111,60,117
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,Stufful,Normal,Fighting,Fluffy,Klutz,Cute-charm,70,75,50,45,50,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,Bewear,Normal,Fighting,Fluffy,Klutz,Unnerve,120,125,80,55,60,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,Bounsweet,Grass,None,Leaf-guard,Oblivious,Sweet-veil,42,30,38,30,38,32
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,Steenee,Grass,None,Leaf-guard,Oblivious,Sweet-veil,52,40,48,40,48,62
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,Tsareena,Grass,None,Leaf-guard,Queenly-majesty,Sweet-veil,72,120,98,50,98,72
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,Comfey,Fairy,None,Flower-veil,Triage,Natural-cure,51,52,90,82,110,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,Oranguru,Normal,Psychic,Inner-focus,Telepathy,Symbiosis,90,60,80,90,110,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,Passimian,Fighting,None,Receiver,Defiant,None,100,120,90,40,60,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,Wimpod,Bug,Water,Wimp-out,None,None,25,35,40,20,30,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,Golisopod,Bug,Water,Emergency-exit,None,None,75,125,140,60,90,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,Sandygast,Ghost,Ground,Water-compaction,Sand-veil,None,55,55,80,70,45,15
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,Palossand,Ghost,Ground,Water-compaction,Sand-veil,None,85,75,110,100,75,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,Pyukumuku,Water,None,Innards-out,Unaware,None,55,60,130,30,130,5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,Type-null,Normal,None,Battle-armor,None,None,95,95,95,95,95,59
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,Silvally,Normal,None,Rks-system,None,None,95,95,95,95,95,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,Minior-red-meteor,Rock,Flying,Shields-down,None,None,60,60,100,60,100,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,Komala,Normal,None,Comatose,None,None,65,115,65,75,95,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,Turtonator,Fire,Dragon,Shell-armor,None,None,60,78,135,91,85,36
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,Togedemaru,Electric,Steel,Iron-barbs,Lightning-rod,Sturdy,65,98,63,40,73,96
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,Mimikyu-disguised,Ghost,Fairy,Disguise,None,None,55,90,80,50,105,96
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,Bruxish,Water,Psychic,Dazzling,Strong-jaw,Wonder-skin,68,105,70,70,70,92
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,Drampa,Normal,Dragon,Berserk,Sap-sipper,Cloud-nine,78,60,85,135,91,36
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,Dhelmise,Ghost,Grass,Steelworker,None,None,70,131,100,86,90,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,Jangmo-o,Dragon,None,Bulletproof,Soundproof,Overcoat,45,55,65,45,45,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,Hakamo-o,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,55,75,90,65,70,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,Kommo-o,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,75,110,125,100,105,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,Tapu-koko,Electric,Fairy,Electric-surge,Telepathy,None,70,115,85,95,75,130
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,Tapu-lele,Psychic,Fairy,Psychic-surge,Telepathy,None,70,85,75,130,115,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,Tapu-bulu,Grass,Fairy,Grassy-surge,Telepathy,None,70,130,115,85,95,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,Tapu-fini,Water,Fairy,Misty-surge,Telepathy,None,70,75,115,95,130,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,Cosmog,Psychic,None,Unaware,None,None,43,29,31,29,31,37
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,Cosmoem,Psychic,None,Sturdy,None,None,43,29,131,29,131,37
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,Solgaleo,Psychic,Steel,Full-metal-body,None,None,137,137,107,113,89,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,Lunala,Psychic,Ghost,Shadow-shield,None,None,137,113,89,137,107,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,Nihilego,Rock,Poison,Beast-boost,None,None,109,53,47,127,131,103
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,Buzzwole,Bug,Fighting,Beast-boost,None,None,107,139,139,53,53,79
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,Pheromosa,Bug,Fighting,Beast-boost,None,None,71,137,37,137,37,151
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,Xurkitree,Electric,None,Beast-boost,None,None,83,89,71,173,71,83
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,Celesteela,Steel,Flying,Beast-boost,None,None,97,101,103,107,101,61
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,Kartana,Grass,Steel,Beast-boost,None,None,59,181,131,59,31,109
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,Guzzlord,Dark,Dragon,Beast-boost,None,None,223,101,53,97,53,43
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,Necrozma,Psychic,None,Prism-armor,None,None,97,107,101,127,89,79
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,Magearna,Steel,Fairy,Soul-heart,None,None,80,95,115,130,115,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,Marshadow,Fighting,Ghost,Technician,None,None,90,125,80,90,90,125
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,Poipole,Poison,None,Beast-boost,None,None,67,73,67,73,67,73
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,Naganadel,Poison,Dragon,Beast-boost,None,None,73,73,73,127,73,121
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,Stakataka,Rock,Steel,Beast-boost,None,None,61,131,211,53,101,13
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,Blacephalon,Fire,Ghost,Beast-boost,None,None,53,127,53,151,79,107
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,Zeraora,Electric,None,Volt-absorb,None,None,88,112,75,102,80,143
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,Meltan,Steel,None,Magnet-pull,None,None,46,65,65,55,35,34
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,Melmetal,Steel,None,Iron-fist,None,None,135,143,143,80,65,34
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,Grookey,Grass,None,Overgrow,Grassy-surge,None,50,65,50,40,40,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,Thwackey,Grass,None,Overgrow,Grassy-surge,None,70,85,70,55,60,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,Rillaboom,Grass,None,Overgrow,Grassy-surge,None,100,125,90,60,70,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,Scorbunny,Fire,None,Blaze,Libero,None,50,71,40,40,40,69
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,Raboot,Fire,None,Blaze,Libero,None,65,86,60,55,60,94
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,Cinderace,Fire,None,Blaze,Libero,None,80,116,75,65,75,119
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,Sobble,Water,None,Torrent,Sniper,None,50,40,40,70,40,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,Drizzile,Water,None,Torrent,Sniper,None,65,60,55,95,55,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,Inteleon,Water,None,Torrent,Sniper,None,70,85,65,125,65,120
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,Skwovet,Normal,None,Cheek-pouch,Gluttony,None,70,55,55,35,35,25
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,Greedent,Normal,None,Cheek-pouch,Gluttony,None,120,95,95,55,75,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,Rookidee,Flying,None,Keen-eye,Unnerve,Big-pecks,38,47,35,33,35,57
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,Corvisquire,Flying,None,Keen-eye,Unnerve,Big-pecks,68,67,55,43,55,77
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,Corviknight,Flying,Steel,Pressure,Unnerve,Mirror-armor,98,87,105,53,85,67
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,Blipbug,Bug,None,Swarm,Compound-eyes,Telepathy,25,20,20,25,45,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,Dottler,Bug,Psychic,Swarm,Compound-eyes,Telepathy,50,35,80,50,90,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,Orbeetle,Bug,Psychic,Swarm,Frisk,Telepathy,60,45,110,80,120,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,Nickit,Dark,None,Run-away,Unburden,Stakeout,40,28,28,47,52,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,Thievul,Dark,None,Run-away,Unburden,Stakeout,70,58,58,87,92,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,Gossifleur,Grass,None,Cotton-down,Regenerator,Effect-spore,40,40,60,40,60,10
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,Eldegoss,Grass,None,Cotton-down,Regenerator,Effect-spore,60,50,90,80,120,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,Wooloo,Normal,None,Fluffy,Run-away,Bulletproof,42,40,55,40,45,48
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,Dubwool,Normal,None,Fluffy,Run-away,Bulletproof,72,80,100,60,90,88
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,Chewtle,Water,None,Strong-jaw,Shell-armor,Swift-swim,50,64,50,38,38,44
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,Drednaw,Water,Rock,Strong-jaw,Shell-armor,Swift-swim,90,115,90,48,68,74
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,Yamper,Electric,None,Ball-fetch,Rattled,None,59,45,50,40,50,26
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,Boltund,Electric,None,Strong-jaw,Competitive,None,69,90,60,90,60,121
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,Rolycoly,Rock,None,Steam-engine,Heatproof,Flash-fire,30,40,50,40,50,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,Carkol,Rock,Fire,Steam-engine,Flame-body,Flash-fire,80,60,90,60,70,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,Coalossal,Rock,Fire,Steam-engine,Flame-body,Flash-fire,110,80,120,80,90,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,Applin,Grass,Dragon,Ripen,Gluttony,Bulletproof,40,40,80,40,40,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,Flapple,Grass,Dragon,Ripen,Gluttony,Hustle,70,110,80,95,60,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,Appletun,Grass,Dragon,Ripen,Gluttony,Thick-fat,110,85,80,100,80,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,Silicobra,Ground,None,Sand-spit,Shed-skin,Sand-veil,52,57,75,35,50,46
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,Sandaconda,Ground,None,Sand-spit,Shed-skin,Sand-veil,72,107,125,65,70,71
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,Cramorant,Flying,Water,Gulp-missile,None,None,70,85,55,85,95,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,Arrokuda,Water,None,Swift-swim,Propeller-tail,None,41,63,40,40,30,66
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,Barraskewda,Water,None,Swift-swim,Propeller-tail,None,61,123,60,60,50,136
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,Toxel,Electric,Poison,Rattled,Static,Klutz,40,38,35,54,35,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,Toxtricity-amped,Electric,Poison,Punk-rock,Plus,Technician,75,98,70,114,70,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,Sizzlipede,Fire,Bug,Flash-fire,White-smoke,Flame-body,50,65,45,50,50,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,Centiskorch,Fire,Bug,Flash-fire,White-smoke,Flame-body,100,115,65,90,90,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,Clobbopus,Fighting,None,Limber,Technician,None,50,68,60,50,50,32
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,Grapploct,Fighting,None,Limber,Technician,None,80,118,90,70,80,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,Sinistea,Ghost,None,Weak-armor,Cursed-body,None,40,45,45,74,54,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,Polteageist,Ghost,None,Weak-armor,Cursed-body,None,60,65,65,134,114,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,Hatenna,Psychic,None,Healer,Anticipation,Magic-bounce,42,30,45,56,53,39
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,Hattrem,Psychic,None,Healer,Anticipation,Magic-bounce,57,40,65,86,73,49
